"","time","protected_area","marine","wildlife_health_important","wildlife_path_affect_livestock","wildlife_path_affect_phealth","hum_liv_path_affect_wildlife","dom_animals_concern","dead_found","sick_injured_found","livestock_found","patrol_length","patrols_per_month","healthy_wl_recorded","how_healthy_wl_recorded","healthy_wl_data_recorded","healthy_wl_data_in_smart","healthy_wl_data_other","dead_wl_recorded","how_dead_wl_recorded","dead_wl_data_recorded","dead_wl_data_in_smart","dead_wl_data_other","injured_wl_recorded","how_injured_wl_recorded","injured_wl_data_recorded","injured_wl_data_in_smart","injured_wl_data_other","sick_wl_recorded","how_sick_wl_recorded","sick_wl_data_recorded","sick_wl_data_in_smart","sick_wl_data_other","dom_animals_in_pa","dom_animals_recorded","dom_animal_in_smart","dom_animal_health_status_recorded","dom_animal_health_status_smart","other_wl_health_data","why_not_wl_health_data","smart_version","smart_connect","set_up_connect","smart_fully_rolled_out","add_health_atributes","position","survey","or_number_pas","local","country"
"144","12/22/22 10:20","PNOK - Republic of Congo",FALSE,"Agree","Agree","Agree","Agree","Disagree","Sometimes","Rarely","Very rarely","Between four days and a week",20,"Yes","Healthy wildlife are recorded as present/absent (the number of healthy individuals is not specified)","Photographs, Species, Age, Sex","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","Each individual dead animal is recorded as an individual observation","Photographs, Species, Age, Sex, Carcass condition, Anomalies in carcass (if any), Suspect cause of death, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","Yes","Sick wildlife are recorded as present/absent (the number of sick individuals is not specified)","Species, Body condition","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","No","","No","","Yes","It would add too much work or time to the patrol","SMART 7.5.4","Yes","","Fully rolled-out","Yes","Other",118,11,FALSE,"Republic of Congo"
"145","12/22/22 10:20","PNCD - Republic of Congo",FALSE,"Agree","Agree","Agree","Agree","Disagree","Sometimes","Rarely","Very rarely","Between four days and a week",20,"Yes","Healthy wildlife are recorded as present/absent (the number of healthy individuals is not specified)","Photographs, Species, Age, Sex","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","Each individual dead animal is recorded as an individual observation","Photographs, Species, Age, Sex, Carcass condition, Anomalies in carcass (if any), Suspect cause of death, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","Yes","Sick wildlife are recorded as present/absent (the number of sick individuals is not specified)","Species, Body condition","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","No","","No","","Yes","It would add too much work or time to the patrol","SMART 7.5.4","Yes","","Fully rolled-out","Yes","Other",118,11,FALSE,"Republic of Congo"
"146","12/22/22 10:20","RCLT - Republic of Congo",FALSE,"Agree","Agree","Agree","Agree","Disagree","Sometimes","Rarely","Very rarely","Between four days and a week",20,"Yes","Healthy wildlife are recorded as present/absent (the number of healthy individuals is not specified)","Photographs, Species, Age, Sex","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","Each individual dead animal is recorded as an individual observation","Photographs, Species, Age, Sex, Carcass condition, Anomalies in carcass (if any), Suspect cause of death, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","Yes","Sick wildlife are recorded as present/absent (the number of sick individuals is not specified)","Species, Body condition","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","No","","No","","Yes","It would add too much work or time to the patrol","SMART 7.5.4","Yes","","Fully rolled-out","Yes","Other",118,11,FALSE,"Republic of Congo"
"147","12/22/22 10:20","PNNP - Republic of Congo",FALSE,"Agree","Agree","Agree","Agree","Disagree","Sometimes","Rarely","Very rarely","Between four days and a week",20,"Yes","Healthy wildlife are recorded as present/absent (the number of healthy individuals is not specified)","Photographs, Species, Age, Sex","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","Each individual dead animal is recorded as an individual observation","Photographs, Species, Age, Sex, Carcass condition, Anomalies in carcass (if any), Suspect cause of death, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","Yes","Sick wildlife are recorded as present/absent (the number of sick individuals is not specified)","Species, Body condition","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","No","","No","","Yes","It would add too much work or time to the patrol","SMART 7.5.4","Yes","","Fully rolled-out","Yes","Other",118,11,FALSE,"Republic of Congo"
"148","12/22/22 10:20","RNGLL - Republic of Congo",FALSE,"Agree","Agree","Agree","Agree","Disagree","Sometimes","Rarely","Very rarely","Between four days and a week",20,"Yes","Healthy wildlife are recorded as present/absent (the number of healthy individuals is not specified)","Photographs, Species, Age, Sex","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","Each individual dead animal is recorded as an individual observation","Photographs, Species, Age, Sex, Carcass condition, Anomalies in carcass (if any), Suspect cause of death, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","Yes","Sick wildlife are recorded as present/absent (the number of sick individuals is not specified)","Species, Body condition","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","No","","No","","Yes","It would add too much work or time to the patrol","SMART 7.5.4","Yes","","Fully rolled-out","Yes","Other",118,11,FALSE,"Republic of Congo"
"149","12/22/22 10:20","PROGEPP-KABO - Republic of Congo",FALSE,"Agree","Agree","Agree","Agree","Disagree","Sometimes","Rarely","Very rarely","Between four days and a week",20,"Yes","Healthy wildlife are recorded as present/absent (the number of healthy individuals is not specified)","Photographs, Species, Age, Sex","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","Each individual dead animal is recorded as an individual observation","Photographs, Species, Age, Sex, Carcass condition, Anomalies in carcass (if any), Suspect cause of death, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","Yes","Sick wildlife are recorded as present/absent (the number of sick individuals is not specified)","Species, Body condition","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","No","","No","","Yes","It would add too much work or time to the patrol","SMART 7.5.4","Yes","","Fully rolled-out","Yes","Other",118,11,FALSE,"Republic of Congo"
"150","12/22/22 10:20","PROGEPP - Republic of Congo",FALSE,"Agree","Agree","Agree","Agree","Disagree","Sometimes","Rarely","Very rarely","Between four days and a week",20,"Yes","Healthy wildlife are recorded as present/absent (the number of healthy individuals is not specified)","Photographs, Species, Age, Sex","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","Each individual dead animal is recorded as an individual observation","Photographs, Species, Age, Sex, Carcass condition, Anomalies in carcass (if any), Suspect cause of death, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","Yes","Sick wildlife are recorded as present/absent (the number of sick individuals is not specified)","Species, Body condition","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","No","","No","","Yes","It would add too much work or time to the patrol","SMART 7.5.4","Yes","","Fully rolled-out","Yes","Other",118,11,FALSE,"Republic of Congo"
"151","12/22/22 10:20","NGOMBE - Republic of Congo",FALSE,"Agree","Agree","Agree","Agree","Disagree","Sometimes","Rarely","Very rarely","Between four days and a week",20,"Yes","Healthy wildlife are recorded as present/absent (the number of healthy individuals is not specified)","Photographs, Species, Age, Sex","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","Each individual dead animal is recorded as an individual observation","Photographs, Species, Age, Sex, Carcass condition, Anomalies in carcass (if any), Suspect cause of death, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","Yes","Sick wildlife are recorded as present/absent (the number of sick individuals is not specified)","Species, Body condition","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","No","","No","","Yes","It would add too much work or time to the patrol","SMART 7.5.4","Yes","","Fully rolled-out","Yes","Other",118,11,FALSE,"Republic of Congo"
"152","12/22/22 10:20","ETIC - Republic of Congo",FALSE,"Agree","Agree","Agree","Agree","Disagree","Sometimes","Rarely","Very rarely","Between four days and a week",20,"Yes","Healthy wildlife are recorded as present/absent (the number of healthy individuals is not specified)","Photographs, Species, Age, Sex","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","Each individual dead animal is recorded as an individual observation","Photographs, Species, Age, Sex, Carcass condition, Anomalies in carcass (if any), Suspect cause of death, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","Yes","Sick wildlife are recorded as present/absent (the number of sick individuals is not specified)","Species, Body condition","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","No","","No","","Yes","It would add too much work or time to the patrol","SMART 7.5.4","Yes","","Fully rolled-out","Yes","Other",118,11,FALSE,"Republic of Congo"
"153","12/22/22 10:20","TALA - Republic of Congo",FALSE,"Agree","Agree","Agree","Agree","Disagree","Sometimes","Rarely","Very rarely","Between four days and a week",20,"Yes","Healthy wildlife are recorded as present/absent (the number of healthy individuals is not specified)","Photographs, Species, Age, Sex","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","Each individual dead animal is recorded as an individual observation","Photographs, Species, Age, Sex, Carcass condition, Anomalies in carcass (if any), Suspect cause of death, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","Yes","Sick wildlife are recorded as present/absent (the number of sick individuals is not specified)","Species, Body condition","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","No","","No","","Yes","It would add too much work or time to the patrol","SMART 7.5.4","Yes","","Fully rolled-out","Yes","Other",118,11,FALSE,"Republic of Congo"
"154","1/9/23 9:58","Endau-Rompin National Park - Malaysia",FALSE,"Strongly agree","Neutral","Agree","Strongly agree","Strongly agree","Very frequently","Very frequently","Occasionally","Between four days and a week",3,"Yes","Each individual healthy animal is recorded as an individual observation","Photographs, Species, Age, Sex, Body condition, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","Each individual dead animal is recorded as an individual observation","Photographs, Species, Age, Sex, Carcass condition, Anomalies in carcass (if any), Suspect cause of death, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","Each individual injured animal is recorded as an individual observation","Photographs, Species, Age, Sex, Anomalies/signs if any, Body condition, Suspect cause of injury, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","Each individual sick animal is recorded as an individual observation","Photographs, Species, Age, Sex, Anomalies/signs if any, Body condition, Suspect cause of disease, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","Yes","Yes","Yes","Yes","No","Never thought about it","6","Yes","","Fully rolled-out","Yes","Other",126,1,TRUE,"Malaysia"
"155","1/11/23 2:07","Endau-Rompin National Park - Malaysia",FALSE,"Neutral","Agree","Neutral","Neutral","Neutral","Sometimes","Rarely","Occasionally","Between one to two days",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","Dead wildlife are recorded as present/absent (the number of dead individuals is not specified)","Photographs, Species, Suspect cause of death","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","Yes","Yes","Yes","No","","no","Lack of expertise on how to properly record this information, We use the default SMART data model which does not include sick, dead or injured wildlife","6.3","No","not yet","Under pilot","No","Other",128,1,TRUE,"Malaysia"
